Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
911,5186520678,pcg924,0,200.25,F Janelle Salaun F Maria Conde F Cecilia Zandalasini G Paige Bueckers G Marina Mabrey UTIL Arike Ogunbowale,,,
911,5186539259,aquafinatim (106/150),0,200.25,F Jessica Shepard F Dearica Hamby F Nell Angloma G Marina Mabrey G Azzi Fudd UTIL Ariel Atkins,,,
911,5186548924,khp5050 (19/60),0,200.25,F Jessica Shepard F Nneka Ogwumike F Teonni Key G Paige Bueckers G Tiffany Hayes UTIL Natasha Cloud,,,
911,5186559335,daddyfm2 (2/3),0,200.25,F Nneka Ogwumike F Dearica Hamby F Awak Kuier G Natasha Cloud G Ariel Atkins UTIL Erica Wheeler,,,
911,5186585134,aarontdyson (127/150),0,200.25,F Jessica Shepard F Nneka Ogwumike F Kamilla Cardoso G Arike Ogunbowale G Kaila Charles UTIL Tiffany Hayes,,,
911,5186612142,adunnaway (6/12),0,200.25,F Nneka Ogwumike F Janelle Salaun F Maria Conde G Marina Mabrey G Rae Burrell UTIL Courtney Vandersloot,,,
911,5186616212,datyoungreezy (90/150),0,200.25,F Nneka Ogwumike F Dearica Hamby F Jihyun Park G Veronica Burton G Tiffany Hayes UTIL Paige Bueckers,,,
911,5186619028,sixers1212 (52/70),0,200.25,F Jessica Shepard F Olivia Nelson-Ododa F Diamond Miller G Paige Bueckers G Arike Ogunbowale UTIL Aaliyah Edwards,,,
911,5186619128,sirjerkins (60/150),0,200.25,F Jessica Shepard F Dearica Hamby F Nell Angloma G Marina Mabrey G Azzi Fudd UTIL Ariel Atkins,,,
911,5186620695,Thonaston (35/55),0,200.25,F Nneka Ogwumike F Kiah Stokes F Nell Angloma G Paige Bueckers G Marina Mabrey UTIL Julie Allemand,,,
911,5186665227,89FB (1/2),0,200.25,F Nneka Ogwumike F Janelle Salaun F Diamond Miller G Sydney Taylor G Rae Burrell UTIL Jessica Shepard,,,
938,5185958611,Bebiboy65,0,200,F Kamilla Cardoso F Laura Juskaite F Cecilia Zandalasini G Paige Bueckers G Gabriela Jaquez UTIL Jessica Shepard,,,
938,5186263082,wadusay (5/10),0,200,F Jessica Shepard F Teonni Key F Raegan Beers G Paige Bueckers G Veronica Burton UTIL Nneka Ogwumike,,,
938,5186268246,Ocin_D_Clown (78/150),0,200,F Jessica Shepard F Maria Conde F Laura Juskaite G Marina Mabrey G Rae Burrell UTIL Sydney Taylor,,,
938,5186285685,jmoney8932 (2/8),0,200,F Jessica Shepard F Maria Conde F Laura Juskaite G Marina Mabrey G Sydney Taylor UTIL Rae Burrell,,,
938,5186338510,milligolf (24/150),0,200,F Jessica Shepard F Kamilla Cardoso F Aaliyah Edwards G Paige Bueckers G Tiffany Hayes UTIL Arike Ogunbowale,,,
938,5186340181,little_jerry,0,200,F Jessica Shepard F Olivia Nelson-Ododa F Laura Juskaite G Natasha Cloud G Erica Wheeler UTIL Azzi Fudd,,,
938,5186500875,Skipper55 (84/150),0,200,F Jessica Shepard F Dearica Hamby F Nell Angloma G Veronica Burton G Erica Wheeler UTIL Azura Stevens,,,
938,5186585077,aarontdyson (70/150),0,200,F Jessica Shepard F Nneka Ogwumike F Alanna Smith G Paige Bueckers G Tiffany Hayes UTIL Rae Burrell,,,
938,5186609856,thelugiest (12/36),0,200,F Jessica Shepard F Janelle Salaun F Nell Angloma G Paige Bueckers G Julie Allemand UTIL Azzi Fudd,,,
938,5186609857,thelugiest (13/36),0,200,F Jessica Shepard F Nneka Ogwumike F Nell Angloma G Paige Bueckers G Courtney Vandersloot UTIL Awak Kuier,,,
938,5186619142,sirjerkins (74/150),0,200,F Nneka Ogwumike F Dearica Hamby F Janelle Salaun G Natasha Cloud G Kaila Charles UTIL Rae Burrell,,,
938,5186690772,bossesays (1/5),0,200,F Jessica Shepard F Laura Juskaite F Raegan Beers G Marina Mabrey G Charlisse Leger-Walker UTIL Nneka Ogwumike,,,
938,5186690774,bossesays (3/5),0,200,F Jessica Shepard F Laura Juskaite F Raegan Beers G Marina Mabrey G Charlisse Leger-Walker UTIL Nneka Ogwumike,,,
951,5186160397,afcgreen27 (14/38),0,199.75,F Nneka Ogwumike F Dearica Hamby F Kayla Thornton G Erica Wheeler G Rae Burrell UTIL Janelle Salaun,,,
951,5186246039,donjuan32 (5/26),0,199.75,F Jessica Shepard F Nneka Ogwumike F Laura Juskaite G Azzi Fudd G Julie Allemand UTIL Tiffany Hayes,,,
951,5186246040,donjuan32 (6/26),0,199.75,F Jessica Shepard F Nneka Ogwumike F Laura Juskaite G Azzi Fudd G Julie Allemand UTIL Tiffany Hayes,,,
951,5186252567,Mr.Jay17,0,199.75,F Nneka Ogwumike F Kamilla Cardoso F Raegan Beers G Marina Mabrey G Tiffany Hayes UTIL Paige Bueckers,,,
951,5186268258,Ocin_D_Clown (90/150),0,199.75,F Jessica Shepard F Laura Juskaite F Cecilia Zandalasini G Marina Mabrey G Kaitlyn Chen UTIL Paige Bueckers,,,
951,5186268309,Ocin_D_Clown (141/150),0,199.75,F Jessica Shepard F Janelle Salaun F Laura Juskaite G Marina Mabrey G Tiffany Hayes UTIL Leila Lacan,,,
951,5186377206,mythicalrhymer01 (19/20),0,199.75,F Nneka Ogwumike F Dearica Hamby F Diamond Miller G Marina Mabrey G Kaila Charles UTIL Arike Ogunbowale,,,
951,5186408854,ruff_endz14 (135/150),0,199.75,F Jessica Shepard F Nneka Ogwumike F Isabelle Harrison G Arike Ogunbowale G Tiffany Hayes UTIL Courtney Vandersloot,,,
951,5186418044,cptnspaulding (53/150),0,199.75,F Jessica Shepard F Azura Stevens F Nell Angloma G Marina Mabrey G Tiffany Hayes UTIL Paige Bueckers,,,
951,5186428199,Wanna_Square_Up1567 (134/150),0,199.75,F Olivia Nelson-Ododa F Aaliyah Edwards F Laeticia Amihere G Paige Bueckers G Marina Mabrey UTIL Veronica Burton,,,
951,5186498311,Bsaun32 (112/150),0,199.75,F Isabelle Harrison F Laura Juskaite F Elizabeth Williams G Paige Bueckers G Marina Mabrey UTIL Natasha Cloud,,,
951,5186528032,lovesosa555 (6/40),0,199.75,F Nneka Ogwumike F Kamilla Cardoso F Raegan Beers G Marina Mabrey G Tiffany Hayes UTIL Paige Bueckers,,,
951,5186539293,aquafinatim (140/150),0,199.75,F Jessica Shepard F Dearica Hamby F Laura Juskaite G Kennedy Burke G Tiffany Hayes UTIL Paige Bueckers,,,
951,5186541529,bomclean12 (44/150),0,199.75,F Nneka Ogwumike F Aaliyah Edwards F Diamond Miller G Paige Bueckers G Leila Lacan UTIL Arike Ogunbowale,,,
951,5186673703,wwatts12 (37/40),0,199.75,F Nneka Ogwumike F Kamilla Cardoso F Raegan Beers G Paige Bueckers G Tiffany Hayes UTIL Marina Mabrey,,,
966,5186144482,niquisition (30/83),0,199.5,F Kamilla Cardoso F Janelle Salaun F Laura Juskaite G Marina Mabrey G Azzi Fudd UTIL Arike Ogunbowale,,,
966,5186264590,bellsofwar3 (4/60),0,199.5,F Nneka Ogwumike F Isabelle Harrison F Laura Juskaite G Marina Mabrey G Kaila Charles UTIL Sydney Taylor,,,
966,5186264595,bellsofwar3 (9/60),0,199.5,F Kamilla Cardoso F Janelle Salaun F Laura Juskaite G Marina Mabrey G Azzi Fudd UTIL Arike Ogunbowale,,,
966,5186264615,bellsofwar3 (29/60),0,199.5,F Dearica Hamby F Isabelle Harrison F Laura Juskaite G Veronica Burton G Tiffany Hayes UTIL Marina Mabrey,,,
966,5186318710,504ant (40/40),0,199.5,F Dearica Hamby F Olivia Nelson-Ododa F Laura Juskaite G Marina Mabrey G Rae Burrell UTIL Natasha Cloud,,,
966,5186408720,ruff_endz14 (1/150),0,199.5,F Dearica Hamby F Kamilla Cardoso F Isabelle Harrison G Arike Ogunbowale G Rae Burrell UTIL Ariel Atkins,,,
966,5186418017,cptnspaulding (26/150),0,199.5,F Jessica Shepard F Nneka Ogwumike F Jihyun Park G Paige Bueckers G Tiffany Hayes UTIL Natasha Cloud,,,
966,5186418085,cptnspaulding (94/150),0,199.5,F Jessica Shepard F Nneka Ogwumike F Dearica Hamby G Courtney Vandersloot G Tiffany Hayes UTIL Rae Burrell,,,
966,5186418130,cptnspaulding (139/150),0,199.5,F Jessica Shepard F Nneka Ogwumike F Jihyun Park G Paige Bueckers G Tiffany Hayes UTIL Natasha Cloud,,,
966,5186476905,jwclark311 (122/150),0,199.5,F Nneka Ogwumike F Dearica Hamby F Laura Juskaite G Azzi Fudd G Rae Burrell UTIL Sydney Taylor,,,
966,5186548930,khp5050 (25/60),0,199.5,F Dearica Hamby F Olivia Nelson-Ododa F Laura Juskaite G Marina Mabrey G Rae Burrell UTIL Natasha Cloud,,,
966,5186573629,ljb33bc102 (56/100),0,199.5,F Dearica Hamby F Olivia Nelson-Ododa F Laura Juskaite G Marina Mabrey G Rae Burrell UTIL Natasha Cloud,,,
966,5186585053,aarontdyson (46/150),0,199.5,F Dearica Hamby F Olivia Nelson-Ododa F Laura Juskaite G Marina Mabrey G Natasha Cloud UTIL Rae Burrell,,,
966,5186654851,thewolfofballstreet (5/20),0,199.5,F Dearica Hamby F Isabelle Harrison F Laura Juskaite G Veronica Burton G Tiffany Hayes UTIL Marina Mabrey,,,
966,5186674049,Rowdog31 (44/101),0,199.5,F Nneka Ogwumike F Olivia Nelson-Ododa F Maria Conde G Paige Bueckers G Courtney Vandersloot UTIL Tiffany Hayes,,,
981,5186264591,bellsofwar3 (5/60),0,199.25,F Kamilla Cardoso F Olivia Nelson-Ododa F Laura Juskaite G Marina Mabrey G Ariel Atkins UTIL Natasha Cloud,,,
981,5186264606,bellsofwar3 (20/60),0,199.25,F Nneka Ogwumike F Olivia Nelson-Ododa F Laura Juskaite G Marina Mabrey G Kennedy Burke UTIL Arike Ogunbowale,,,
981,5186324257,Longsummers (4/4),0,199.25,F Kamilla Cardoso F Olivia Nelson-Ododa F Laura Juskaite G Sydney Taylor G Rae Burrell UTIL Nneka Ogwumike,,,
981,5186338538,milligolf (52/150),0,199.25,F Kamilla Cardoso F Olivia Nelson-Ododa F Laura Juskaite G Marina Mabrey G Natasha Cloud UTIL Ariel Atkins,,,
981,5186377967,jusnit (8/60),0,199.25,F Isabelle Harrison F Laura Juskaite F Aaliyah Edwards G Paige Bueckers G Marina Mabrey UTIL Sydney Taylor,,,
981,5186396217,ftwayne19,0,199.25,F Jessica Shepard F Janelle Salaun F Diamond Miller G Paige Bueckers G Courtney Vandersloot UTIL Maria Conde,,,
981,5186428132,Wanna_Square_Up1567 (67/150),0,199.25,F Nneka Ogwumike F Kamilla Cardoso F Maria Conde G Veronica Burton G Tiffany Hayes UTIL Arike Ogunbowale,,,
981,5186456763,llllllllllllllllIll (4/150),0,199.25,F Nneka Ogwumike F Isabelle Harrison F Nell Angloma G Paige Bueckers G Julie Allemand UTIL Sydney Taylor,,,
981,5186464033,jamesdon14 (4/25),0,199.25,F Isabelle Harrison F Olivia Nelson-Ododa F Janelle Salaun G Paige Bueckers G Kaila Charles UTIL Rae Burrell,,,
981,5186498211,Bsaun32 (12/150),0,199.25,F Jessica Shepard F Nneka Ogwumike F Kamilla Cardoso G Courtney Vandersloot G Tiffany Hayes UTIL Ariel Atkins,,,
981,5186498272,Bsaun32 (73/150),0,199.25,F Jessica Shepard F Azura Stevens F Laura Juskaite G Paige Bueckers G Aicha Coulibaly UTIL Natasha Cloud,,,
981,5186541489,bomclean12 (4/150),0,199.25,F Isabelle Harrison F Laura Juskaite F Aaliyah Edwards G Marina Mabrey G Sydney Taylor UTIL Paige Bueckers,,,
981,5186541621,bomclean12 (136/150),0,199.25,F Isabelle Harrison F Janelle Salaun F Laura Juskaite G Paige Bueckers G Courtney Vandersloot UTIL Azzi Fudd,,,
981,5186548963,khp5050 (58/60),0,199.25,F Nneka Ogwumike F Olivia Nelson-Ododa F Diamond Miller G Paige Bueckers G Rae Burrell UTIL Courtney Vandersloot,,,
981,5186585091,aarontdyson (84/150),0,199.25,F Jessica Shepard F Nneka Ogwumike F Kamilla Cardoso G Ariel Atkins G Tiffany Hayes UTIL Courtney Vandersloot,,,
981,5186642205,jcjr240 (4/4),0,199.25,F Dearica Hamby F Kiah Stokes F Laura Juskaite G Marina Mabrey G Veronica Burton UTIL Arike Ogunbowale,,,
981,5186670122,ChickenDinner1970 (65/100),0,199.25,F Maria Conde F Laura Juskaite F Aaliyah Edwards G Marina Mabrey G Azzi Fudd UTIL Paige Bueckers,,,
998,5186318674,504ant (4/40),0,199,F Jessica Shepard F Azura Stevens F Nell Angloma G Paige Bueckers G Veronica Burton UTIL Kaila Charles,,,
998,5186318708,504ant (38/40),0,199,F Dearica Hamby F Isabelle Harrison F Laura Juskaite G Veronica Burton G Natasha Cloud UTIL Rae Burrell,,,
998,5186397711,soonerdallas (49/54),0,199,F Nneka Ogwumike F Dearica Hamby F Olivia Nelson-Ododa G Arike Ogunbowale G Tiffany Hayes UTIL Natasha Cloud,,,
998,5186418074,cptnspaulding (83/150),0,199,F Jessica Shepard F Kamilla Cardoso F Laura Juskaite G Marina Mabrey G Tiffany Hayes UTIL Rae Burrell,,,
998,5186456795,llllllllllllllllIll (36/150),0,199,F Jessica Shepard F Nneka Ogwumike F Cecilia Zandalasini G Natasha Cloud G Rae Burrell UTIL Ariel Atkins,,,
998,5186498310,Bsaun32 (111/150),0,199,F Isabelle Harrison F Laura Juskaite F Maddy Siegrist G Paige Bueckers G Natasha Cloud UTIL Jessica Shepard,,,
998,5186500827,Skipper55 (36/150),0,199,F Jessica Shepard F Azura Stevens F Nell Angloma G Paige Bueckers G Kaila Charles UTIL Veronica Burton,,,
998,5186500891,Skipper55 (100/150),0,199,F Dearica Hamby F Isabelle Harrison F Laura Juskaite G Veronica Burton G Rae Burrell UTIL Natasha Cloud,,,
998,5186542868,Da_Don (1/3),0,199,F Jessica Shepard F Nneka Ogwumike F Alissa Pili G Paige Bueckers G Marina Mabrey UTIL Hailey Van Lith,,,
998,5186619184,sirjerkins (116/150),0,199,F Jessica Shepard F Dearica Hamby F Raegan Beers G Paige Bueckers G Charlisse Leger-Walker UTIL Ariel Atkins,,,
998,5186619217,sirjerkins (149/150),0,199,F Jessica Shepard F Kayla Thornton F Nell Angloma G Paige Bueckers G Arike Ogunbowale UTIL Veronica Burton,,,
998,5186664432,monarch11 (27/38),0,199,F Dearica Hamby F Isabelle Harrison F Laura Juskaite G Veronica Burton G Natasha Cloud UTIL Rae Burrell,,,
998,5186670133,ChickenDinner1970 (76/100),0,199,F Jessica Shepard F Dearica Hamby F Raegan Beers G Paige Bueckers G Charlisse Leger-Walker UTIL Ariel Atkins,,,
1011,5186144461,niquisition (9/83),0,198.75,F Nneka Ogwumike F Kamilla Cardoso F Laura Juskaite G Charlisse Leger-Walker G Arike Ogunbowale UTIL Natasha Cloud,,,
1011,5186144506,niquisition (54/83),0,198.75,F Jessica Shepard F Janelle Salaun F Aaliyah Edwards G Paige Bueckers G Kaila Charles UTIL Natasha Cloud,,,
1011,5186251347,Feazy1980 (1/3),0,198.75,F Jessica Shepard F Laura Juskaite F Diamond Miller G Paige Bueckers G Marina Mabrey UTIL Kia Nurse,,,
1011,5186267409,krysti.love75 (21/32),0,198.75,F Nneka Ogwumike F Isabelle Harrison F Olivia Nelson-Ododa G Ariel Atkins G Rae Burrell UTIL Sydney Taylor,,,
1011,5186322446,juchs,0,198.75,F Kamilla Cardoso F Isabelle Harrison F Janelle Salaun G Arike Ogunbowale G Ariel Atkins UTIL Olivia Nelson-Ododa,,,
1011,5186338515,milligolf (29/150),0,198.75,F Jessica Shepard F Olivia Nelson-Ododa F Laura Juskaite G Veronica Burton G Rae Burrell UTIL Sydney Taylor,,,
1011,5186338539,milligolf (53/150),0,198.75,F Jessica Shepard F Maria Conde F Kiah Stokes G Marina Mabrey G Arike Ogunbowale UTIL Ariel Atkins,,,
1011,5186418095,cptnspaulding (104/150),0,198.75,F Jessica Shepard F Isabelle Harrison F Laura Juskaite G Marina Mabrey G Tiffany Hayes UTIL Natasha Cloud,,,
1011,5186428144,Wanna_Square_Up1567 (79/150),0,198.75,F Isabelle Harrison F Olivia Nelson-Ododa F Alissa Pili G Paige Bueckers G Rae Burrell UTIL Nneka Ogwumike,,,
1011,5186428173,Wanna_Square_Up1567 (108/150),0,198.75,F Nneka Ogwumike F Janelle Salaun F Aaliyah Edwards G Marina Mabrey G Tiffany Hayes UTIL Dearica Hamby,,,
1011,5186464032,jamesdon14 (3/25),0,198.75,F Dearica Hamby F Isabelle Harrison F Janelle Salaun G Marina Mabrey G Kaila Charles UTIL Ariel Atkins,,,
1011,5186476890,jwclark311 (107/150),0,198.75,F Jessica Shepard F Janelle Salaun F Aaliyah Edwards G Paige Bueckers G Kaila Charles UTIL Natasha Cloud,,,
1011,5186498309,Bsaun32 (110/150),0,198.75,F Jessica Shepard F Laura Juskaite F Alanna Smith G Paige Bueckers G Rae Burrell UTIL Kamilla Cardoso,,,
1011,5186500828,Skipper55 (37/150),0,198.75,F Jessica Shepard F Isabelle Harrison F Laura Juskaite G Natasha Cloud G Tiffany Hayes UTIL Dearica Hamby,,,
1011,5186500913,Skipper55 (122/150),0,198.75,F Jessica Shepard F Maria Conde F Laura Juskaite G Leila Lacan G Arike Ogunbowale UTIL Natasha Cloud,,,
1011,5186518687,bear707 (1/10),0,198.75,F Jessica Shepard F Kamilla Cardoso F Olivia Nelson-Ododa G Paige Bueckers G Kaila Charles UTIL Nell Angloma,,,
1011,5186518688,bear707 (2/10),0,198.75,F Jessica Shepard F Kamilla Cardoso F Olivia Nelson-Ododa G Paige Bueckers G Kaila Charles UTIL Nell Angloma,,,
1011,5186518689,bear707 (3/10),0,198.75,F Jessica Shepard F Kamilla Cardoso F Olivia Nelson-Ododa G Paige Bueckers G Kaila Charles UTIL Nell Angloma,,,
1011,5186518690,bear707 (4/10),0,198.75,F Jessica Shepard F Kamilla Cardoso F Olivia Nelson-Ododa G Paige Bueckers G Kaila Charles UTIL Nell Angloma,,,
1011,5186518691,bear707 (5/10),0,198.75,F Jessica Shepard F Kamilla Cardoso F Olivia Nelson-Ododa G Paige Bueckers G Kaila Charles UTIL Nell Angloma,,,
1011,5186518692,bear707 (6/10),0,198.75,F Jessica Shepard F Kamilla Cardoso F Olivia Nelson-Ododa G Paige Bueckers G Kaila Charles UTIL Nell Angloma,,,
1011,5186518693,bear707 (7/10),0,198.75,F Jessica Shepard F Kamilla Cardoso F Olivia Nelson-Ododa G Paige Bueckers G Kaila Charles UTIL Nell Angloma,,,
1011,5186518694,bear707 (8/10),0,198.75,F Jessica Shepard F Kamilla Cardoso F Olivia Nelson-Ododa G Paige Bueckers G Kaila Charles UTIL Nell Angloma,,,
1011,5186518695,bear707 (9/10),0,198.75,F Jessica Shepard F Kamilla Cardoso F Olivia Nelson-Ododa G Paige Bueckers G Kaila Charles UTIL Nell Angloma,,,
1011,5186518696,bear707 (10/10),0,198.75,F Jessica Shepard F Kamilla Cardoso F Olivia Nelson-Ododa G Paige Bueckers G Kaila Charles UTIL Nell Angloma,,,
1011,5186528065,lovesosa555 (39/40),0,198.75,F Nneka Ogwumike F Janelle Salaun F Kayla Thornton G Paige Bueckers G Kaila Charles UTIL Rae Burrell,,,
1011,5186539208,aquafinatim (55/150),0,198.75,F Nneka Ogwumike F Dearica Hamby F Maria Conde G Marina Mabrey G Aziaha James UTIL Erica Wheeler,,,
1011,5186539218,aquafinatim (65/150),0,198.75,F Isabelle Harrison F Olivia Nelson-Ododa F Maria Conde G Paige Bueckers G Kaila Charles UTIL Arike Ogunbowale,,,
1011,5186539275,aquafinatim (122/150),0,198.75,F Jessica Shepard F Isabelle Harrison F Laura Juskaite G Marina Mabrey G Tiffany Hayes UTIL Natasha Cloud,,,
1011,5186573586,ljb33bc102 (13/100),0,198.75,F Jessica Shepard F Laura Juskaite F Alanna Smith G Paige Bueckers G Rae Burrell UTIL Kamilla Cardoso,,,
1011,5186590221,brothadrew213 (1/2),0,198.75,F Nneka Ogwumike F Janelle Salaun F Maddy Siegrist G Paige Bueckers G Veronica Burton UTIL Sydney Taylor,,,
1011,5186619108,sirjerkins (40/150),0,198.75,F Dearica Hamby F Isabelle Harrison F Janelle Salaun G Marina Mabrey G Kaila Charles UTIL Ariel Atkins,,,
1011,5186654861,thewolfofballstreet (15/20),0,198.75,F Dearica Hamby F Isabelle Harrison F Janelle Salaun G Marina Mabrey G Kaila Charles UTIL Ariel Atkins,,,
1011,5186669109,darrylposton (47/50),0,198.75,F Isabelle Harrison F Janelle Salaun F Diamond Miller G Paige Bueckers G Arike Ogunbowale UTIL Azura Stevens,,,
1045,5186144487,niquisition (35/83),0,198.5,F Dearica Hamby F Olivia Nelson-Ododa F Maria Conde G Paige Bueckers G Kaila Charles UTIL Rae Burrell,,,
1045,5186153977,Vtown788 (1/5),0,198.5,F Jessica Shepard F Janelle Salaun F Nell Angloma G Azzi Fudd G Julie Allemand UTIL Nneka Ogwumike,,,
1045,5186229889,GoPhinsHayden,0,198.5,F Nneka Ogwumike F Kiah Stokes F Laura Juskaite G Paige Bueckers G Azzi Fudd UTIL Courtney Vandersloot,,,
1045,5186262749,bruce-Leee (7/18),0,198.5,F Jessica Shepard F Awak Kuier F Laura Juskaite G Marina Mabrey G Rae Burrell UTIL Janelle Salaun,,,
1045,5186353391,dbaggot3 (44/52),0,198.5,F Jessica Shepard F Dearica Hamby F Laeticia Amihere G Marina Mabrey G Arike Ogunbowale UTIL Courtney Vandersloot,,,
1045,5186371266,SamAlex1074,0,198.5,F Isabelle Harrison F Janelle Salaun F Laeticia Amihere G Paige Bueckers G Leila Lacan UTIL Rae Burrell,,,
1045,5186498324,Bsaun32 (125/150),0,198.5,F Dearica Hamby F Isabelle Harrison F Laura Juskaite G Paige Bueckers G Courtney Vandersloot UTIL Sydney Taylor,,,
1045,5186541595,bomclean12 (110/150),0,198.5,F Kamilla Cardoso F Olivia Nelson-Ododa F Janelle Salaun G Veronica Burton G Rae Burrell UTIL Laura Juskaite,,,
1045,5186541611,bomclean12 (126/150),0,198.5,F Jessica Shepard F Laura Juskaite F Diamond Miller G Paige Bueckers G Azzi Fudd UTIL Sydney Taylor,,,
1045,5186611070,michaelaedelstein (39/98),0,198.5,F Nneka Ogwumike F Olivia Nelson-Ododa F Laura Juskaite G Azzi Fudd G Natasha Cloud UTIL Rae Burrell,,,
1045,5186670068,ChickenDinner1970 (11/100),0,198.5,F Nneka Ogwumike F Isabelle Harrison F Laeticia Amihere G Marina Mabrey G Arike Ogunbowale UTIL Charlisse Leger-Walker,,,
1045,5186672185,Rowdog31 (40/101),0,198.5,F Nneka Ogwumike F Dearica Hamby F Aaliyah Edwards G Paige Bueckers G Tiffany Hayes UTIL Sydney Taylor,,,
1057,5186233345,SkatTrak,0,198.25,F Kamilla Cardoso F Janelle Salaun F Laura Juskaite G Veronica Burton G Arike Ogunbowale UTIL Leila Lacan,,,
1057,5186275908,smithcj16 (65/80),0,198.25,F Nneka Ogwumike F Dearica Hamby F Nell Angloma G Marina Mabrey G Rae Burrell UTIL Julie Allemand,,,
1057,5186318678,504ant (8/40),0,198.25,F Jessica Shepard F Nneka Ogwumike F Cecilia Zandalasini G Paige Bueckers G Kaila Charles UTIL Tiffany Hayes,,,
1057,5186345811,passrush72 (12/28),0,198.25,F Nneka Ogwumike F Dearica Hamby F Kiah Stokes G Azzi Fudd G Ariel Atkins UTIL Arike Ogunbowale,,,
1057,5186397705,soonerdallas (43/54),0,198.25,F Jessica Shepard F Nneka Ogwumike F Laura Juskaite G Kennedy Burke G Tiffany Hayes UTIL Marina Mabrey,,,
1057,5186408798,ruff_endz14 (79/150),0,198.25,F Kamilla Cardoso F Isabelle Harrison F Diamond Miller G Paige Bueckers G Rae Burrell UTIL Ariel Atkins,,,
1057,5186460321,creepers1 (7/12),0,198.25,F Kiah Stokes F Laura Juskaite F Cecilia Zandalasini G Paige Bueckers G Erica Wheeler UTIL Jessica Shepard,,,
1057,5186498239,Bsaun32 (40/150),0,198.25,F Nneka Ogwumike F Dearica Hamby F Isabelle Harrison G Julie Allemand G Tiffany Hayes UTIL Ariel Atkins,,,
1057,5186498276,Bsaun32 (77/150),0,198.25,F Jessica Shepard F Isabelle Harrison F Elizabeth Williams G Marina Mabrey G Arike Ogunbowale UTIL Ariel Atkins,,,
1057,5186525994,barrylongwood,0,198.25,F Jessica Shepard F Awak Kuier F Kiah Stokes G Paige Bueckers G Erica Wheeler UTIL Ariel Atkins,,,
