Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
135,5184169384,jwclark311 (21/150),0,205.75,F Jessica Shepard F Kamilla Cardoso F Awak Kuier G Paige Bueckers G Rebekah Gardner UTIL Sabrina Ionescu,,,
135,5184198481,Bellyball422 (10/20),0,205.75,F Jessica Shepard F Jonquel Jones F Awak Kuier G Kahleah Copper G Azzi Fudd UTIL Courtney Vandersloot,,,
135,5184284682,ivymoose (41/60),0,205.75,F Alyssa Thomas F Jessica Shepard F Awak Kuier G Sabrina Ionescu G Rebekah Gardner UTIL Kahleah Copper,,,
135,5184315727,mwheel7 (88/150),0,205.75,F Jessica Shepard F Jonquel Jones F Awak Kuier G Kahleah Copper G Azzi Fudd UTIL Courtney Vandersloot,,,
135,5184442457,TonyLodz (9/12),0,205.75,F Jessica Shepard F Jonquel Jones F Awak Kuier G Azzi Fudd G Courtney Vandersloot UTIL Kahleah Copper,,,
135,5184499696,ZeroGravitymusicmke (20/150),0,205.75,F Alyssa Thomas F Jessica Shepard F Awak Kuier G Sabrina Ionescu G Rebekah Gardner UTIL Kahleah Copper,,,
135,5184527945,coma04,0,205.75,F Jessica Shepard F Jonquel Jones F Awak Kuier G Azzi Fudd G Courtney Vandersloot UTIL Kahleah Copper,,,
148,5183987314,Gospelmom (2/51),0,205.5,F Jonquel Jones F Kamilla Cardoso F Awak Kuier G Kahleah Copper G Odyssey Sims UTIL Breanna Stewart,,,
148,5184078166,Hey...HereWeGo1 (12/74),0,205.5,F Breanna Stewart F Jessica Shepard F Awak Kuier G Arike Ogunbowale G Rebekah Gardner UTIL Alyssa Thomas,,,
148,5184127796,milligolf (95/150),0,205.5,F Breanna Stewart F Jessica Shepard F Awak Kuier G Arike Ogunbowale G Rebekah Gardner UTIL Alyssa Thomas,,,
148,5184413779,ecglover8 (37/38),0,205.5,F Jessica Shepard F Jonquel Jones F Awak Kuier G Paige Bueckers G Valeriane Ayayi UTIL Courtney Vandersloot,,,
148,5184508565,Esquibel_29 (6/13),0,205.5,F Alyssa Thomas F Jessica Shepard F Awak Kuier G Arike Ogunbowale G Rebekah Gardner UTIL Breanna Stewart,,,
153,5184035549,afcgreen27 (25/45),0,205.25,F Alyssa Thomas F Jessica Shepard F Awak Kuier G Kahleah Copper G DeWanna Bonner UTIL Courtney Vandersloot,,,
153,5184084625,whoisjohngalt420 (14/20),0,205.25,F Alyssa Thomas F Jessica Shepard F Awak Kuier G Kahleah Copper G DeWanna Bonner UTIL Courtney Vandersloot,,,
153,5184232592,cptnspaulding (35/150),0,205.25,F Alyssa Thomas F Jessica Shepard F Awak Kuier G DeWanna Bonner G Courtney Vandersloot UTIL Kahleah Copper,,,
153,5184232683,cptnspaulding (126/150),0,205.25,F Alyssa Thomas F Jessica Shepard F Awak Kuier G DeWanna Bonner G Courtney Vandersloot UTIL Kahleah Copper,,,
153,5184281820,IBrits (2/2),0,205.25,F Alyssa Thomas F Jessica Shepard F Awak Kuier G Kahleah Copper G DeWanna Bonner UTIL Courtney Vandersloot,,,
153,5184315731,mwheel7 (92/150),0,205.25,F Alyssa Thomas F Jessica Shepard F Awak Kuier G Kahleah Copper G DeWanna Bonner UTIL Courtney Vandersloot,,,
153,5184317855,jwillpaperchaser1 (2/2),0,205.25,F Alyssa Thomas F Jessica Shepard F Awak Kuier G Kahleah Copper G DeWanna Bonner UTIL Courtney Vandersloot,,,
153,5184493337,SGT_Moe (23/89),0,205.25,F Alyssa Thomas F Jessica Shepard F Awak Kuier G DeWanna Bonner G Courtney Vandersloot UTIL Kahleah Copper,,,
153,5184499722,ZeroGravitymusicmke (46/150),0,205.25,F Alyssa Thomas F Jessica Shepard F Awak Kuier G Kahleah Copper G Courtney Vandersloot UTIL DeWanna Bonner,,,
153,5184516149,SugarRayChizzo (2/5),0,205.25,F Alyssa Thomas F Jessica Shepard F Awak Kuier G Kahleah Copper G DeWanna Bonner UTIL Courtney Vandersloot,,,
153,5184520699,xXxPLOSIVE (3/8),0,205.25,F Alyssa Thomas F Jessica Shepard F Awak Kuier G Kahleah Copper G Courtney Vandersloot UTIL DeWanna Bonner,,,
164,5184022693,Ocin_D_Clown (93/150),0,205,F Breanna Stewart F Jessica Shepard F Awak Kuier G Courtney Vandersloot G Rebekah Gardner UTIL Alyssa Thomas,,,
165,5183936713,niquisition (34/82),0,204.75,F Breanna Stewart F Jessica Shepard F Awak Kuier G Kahleah Copper G Sydney Taylor UTIL Lexi Held,,,
165,5184021791,shaheed2744 (1/8),0,204.75,F Breanna Stewart F Jessica Shepard F Jonquel Jones G Lexi Held G Courtney Vandersloot UTIL Awak Kuier,,,
165,5184054840,bruce-Leee (7/15),0,204.75,F Jessica Shepard F Pauline Astier F Awak Kuier G Azzi Fudd G Natasha Cloud UTIL Breanna Stewart,,,
165,5184255455,rwalker1 (1/4),0,204.75,F Jessica Shepard F Pauline Astier F Awak Kuier G Azzi Fudd G Natasha Cloud UTIL Breanna Stewart,,,
165,5184308120,chuggmeister (6/6),0,204.75,F Jessica Shepard F Jonquel Jones F Awak Kuier G Sabrina Ionescu G Kahleah Copper UTIL Aziaha James,,,
165,5184315719,mwheel7 (80/150),0,204.75,F Breanna Stewart F Jessica Shepard F Awak Kuier G Kahleah Copper G Arike Ogunbowale UTIL Courtney Vandersloot,,,
165,5184499811,ZeroGravitymusicmke (135/150),0,204.75,F Breanna Stewart F Jessica Shepard F Awak Kuier G Arike Ogunbowale G Courtney Vandersloot UTIL Kahleah Copper,,,
165,5184505036,504ant (21/50),0,204.75,F Breanna Stewart F Jessica Shepard F Awak Kuier G Kahleah Copper G Lexi Held UTIL Sydney Taylor,,,
173,5183939892,simall (2/4),0,204.5,F Jessica Shepard F Awak Kuier F Alanna Smith G Paige Bueckers G Azzi Fudd UTIL Kamilla Cardoso,,,
173,5184037990,Scorpio3K (2/9),0,204.5,F Jessica Shepard F Kamilla Cardoso F Awak Kuier G Paige Bueckers G Azzi Fudd UTIL Alanna Smith,,,
173,5184121137,sirrouse3 (2/16),0,204.5,F Jessica Shepard F Jonquel Jones F Awak Kuier G Azzi Fudd G Marine Johannes UTIL Kamilla Cardoso,,,
173,5184260427,wax_100 (2/5),0,204.5,F Kamilla Cardoso F Awak Kuier F Alanna Smith G Paige Bueckers G Azzi Fudd UTIL Jessica Shepard,,,
173,5184263142,floydian80 (3/30),0,204.5,F Jessica Shepard F Jonquel Jones F Awak Kuier G DeWanna Bonner G Courtney Vandersloot UTIL Azura Stevens,,,
173,5184314855,abbdogg (7/12),0,204.5,F Jessica Shepard F Jonquel Jones F Kamilla Cardoso G Azzi Fudd G Marine Johannes UTIL Awak Kuier,,,
173,5184339023,shaheed2744 (8/8),0,204.5,F Breanna Stewart F Jonquel Jones F Kamilla Cardoso G Natasha Cloud G Courtney Vandersloot UTIL Awak Kuier,,,
173,5184385727,kimmiserin (68/150),0,204.5,F Jessica Shepard F Azura Stevens F Awak Kuier G Kahleah Copper G DeWanna Bonner UTIL Sydney Taylor,,,
173,5184406854,esmith911 (2/19),0,204.5,F Breanna Stewart F Jonquel Jones F Awak Kuier G Sabrina Ionescu G Valeriane Ayayi UTIL Natasha Cloud,,,
173,5184409419,kcelite13 (28/48),0,204.5,F Jessica Shepard F Awak Kuier F Elizabeth Williams G Kahleah Copper G DeWanna Bonner UTIL Paige Bueckers,,,
173,5184550651,Maine7 (2/30),0,204.5,F Breanna Stewart F Jonquel Jones F Awak Kuier G Natasha Cloud G Valeriane Ayayi UTIL Sabrina Ionescu,,,
184,5184362837,bigreem071 (7/8),0,204.25,F Jessica Shepard F Azura Stevens F Awak Kuier G Kahleah Copper G Courtney Vandersloot UTIL Kamilla Cardoso,,,
184,5184381816,StephanieA2531,0,204.25,F Jessica Shepard F Jonquel Jones F Awak Kuier G Kahleah Copper G Sydney Taylor UTIL Marine Johannes,,,
184,5184434756,lkdogg (12/30),0,204.25,F Jessica Shepard F Kamilla Cardoso F Awak Kuier G Kahleah Copper G Courtney Vandersloot UTIL Azura Stevens,,,
184,5184499800,ZeroGravitymusicmke (124/150),0,204.25,F Breanna Stewart F Jessica Shepard F Awak Kuier G Sabrina Ionescu G Marine Johannes UTIL Sydney Taylor,,,
188,5184037853,afcgreen27 (32/45),0,204,F Jessica Shepard F Kamilla Cardoso F Awak Kuier G Paige Bueckers G Natasha Cloud UTIL Lexi Held,,,
188,5184263166,floydian80 (27/30),0,204,F Jessica Shepard F Jonquel Jones F Awak Kuier G Sydney Taylor G Monique Akoa Makani UTIL Kahleah Copper,,,
188,5184409868,Bsaun32 (55/150),0,204,F Breanna Stewart F Alyssa Thomas F Awak Kuier G Paige Bueckers G Rebekah Gardner UTIL Natasha Cloud,,,
188,5184485625,Clubhouse74,0,204,F Jessica Shepard F Jonquel Jones F Awak Kuier G Azzi Fudd G DeWanna Bonner UTIL Sydney Taylor,,,
188,5184531428,twright7 (4/4),0,204,F Jessica Shepard F Jonquel Jones F Awak Kuier G Azzi Fudd G Sydney Taylor UTIL DeWanna Bonner,,,
193,5184127712,milligolf (11/150),0,203.75,F Alyssa Thomas F Jessica Shepard F Awak Kuier G Sabrina Ionescu G Rebekah Gardner UTIL Kamilla Cardoso,,,
193,5184127825,milligolf (124/150),0,203.75,F Jessica Shepard F Kamilla Cardoso F Awak Kuier G Sabrina Ionescu G Marine Johannes UTIL Kahleah Copper,,,
193,5184284669,ivymoose (28/60),0,203.75,F Alyssa Thomas F Jessica Shepard F Awak Kuier G Sabrina Ionescu G Rebekah Gardner UTIL Kamilla Cardoso,,,
193,5184365199,Trent5 (1/4),0,203.75,F Jessica Shepard F Kamilla Cardoso F Awak Kuier G Kahleah Copper G Marine Johannes UTIL Sabrina Ionescu,,,
193,5184418896,crepass (53/150),0,203.75,F Jessica Shepard F Jonquel Jones F Alanna Smith G Kahleah Copper G Rebekah Gardner UTIL Breanna Stewart,,,
198,5183998822,Thonaston (3/19),0,203.5,F Jessica Shepard F Jonquel Jones F Awak Kuier G Valeriane Ayayi G Courtney Vandersloot UTIL Alyssa Thomas,,,
198,5184013338,11baller20 (3/20),0,203.5,F Jessica Shepard F Jonquel Jones F Awak Kuier G Valeriane Ayayi G Courtney Vandersloot UTIL Alyssa Thomas,,,
198,5184098964,datyoungreezy (120/150),0,203.5,F Breanna Stewart F Jessica Shepard F Awak Kuier G Valeriane Ayayi G Courtney Vandersloot UTIL Azura Stevens,,,
198,5184108605,CerebralAssassin (1/4),0,203.5,F Alyssa Thomas F Jonquel Jones F Awak Kuier G Valeriane Ayayi G Courtney Vandersloot UTIL Jessica Shepard,,,
198,5184263140,floydian80 (1/30),0,203.5,F Jessica Shepard F Jonquel Jones F Awak Kuier G Kahleah Copper G Sydney Taylor UTIL Courtney Vandersloot,,,
198,5184315697,mwheel7 (58/150),0,203.5,F Jessica Shepard F Jonquel Jones F Awak Kuier G Valeriane Ayayi G Courtney Vandersloot UTIL Alyssa Thomas,,,
198,5184315705,mwheel7 (66/150),0,203.5,F Breanna Stewart F Jessica Shepard F Awak Kuier G Sydney Taylor G Courtney Vandersloot UTIL Sabrina Ionescu,,,
198,5184345593,ljb33bc102 (62/100),0,203.5,F Jessica Shepard F Jonquel Jones F Awak Kuier G Valeriane Ayayi G Courtney Vandersloot UTIL Alyssa Thomas,,,
198,5184409814,Bsaun32 (1/150),0,203.5,F Jessica Shepard F Jonquel Jones F Awak Kuier G Valeriane Ayayi G Courtney Vandersloot UTIL Alyssa Thomas,,,
198,5184465790,llllllllllllllllIll (88/150),0,203.5,F Breanna Stewart F Jessica Shepard F Awak Kuier G Sabrina Ionescu G Courtney Vandersloot UTIL Sydney Taylor,,,
198,5184502767,TheHeismen (65/150),0,203.5,F Jessica Shepard F Jonquel Jones F Awak Kuier G Valeriane Ayayi G Courtney Vandersloot UTIL Alyssa Thomas,,,
198,5184527017,Rowdog31 (21/28),0,203.5,F Jessica Shepard F Jonquel Jones F Awak Kuier G Valeriane Ayayi G Courtney Vandersloot UTIL Alyssa Thomas,,,
210,5183955586,jakieroy (4/7),0,203.25,F Alyssa Thomas F Jessica Shepard F Awak Kuier G Paige Bueckers G Azzi Fudd UTIL Rebekah Gardner,,,
210,5184127837,milligolf (136/150),0,203.25,F Alyssa Thomas F Jessica Shepard F Awak Kuier G Paige Bueckers G Azzi Fudd UTIL Rebekah Gardner,,,
210,5184263164,floydian80 (25/30),0,203.25,F Jessica Shepard F Jonquel Jones F Awak Kuier G Natasha Cloud G Lexi Held UTIL Azura Stevens,,,
210,5184269016,dirtchief (2/2),0,203.25,F Jessica Shepard F Jonquel Jones F Awak Kuier G Sabrina Ionescu G DeWanna Bonner UTIL Courtney Vandersloot,,,
210,5184409902,Bsaun32 (89/150),0,203.25,F Alyssa Thomas F Jessica Shepard F Awak Kuier G Paige Bueckers G Azzi Fudd UTIL Rebekah Gardner,,,
210,5184420214,robbwarren1231 (2/2),0,203.25,F Alyssa Thomas F Jessica Shepard F Awak Kuier G Paige Bueckers G Rebekah Gardner UTIL Azzi Fudd,,,
210,5184440080,blackdiamonds7 (61/150),0,203.25,F Alyssa Thomas F Jessica Shepard F Awak Kuier G Paige Bueckers G Rebekah Gardner UTIL Azzi Fudd,,,
210,5184562263,charperPHD (3/3),0,203.25,F Alyssa Thomas F Jessica Shepard F Awak Kuier G Paige Bueckers G Azzi Fudd UTIL Rebekah Gardner,,,
218,5183973047,SOVEREIGN_LIFE (1/3),0,203,F Jessica Shepard F Jonquel Jones F Awak Kuier G Paige Bueckers G Gabriela Jaquez UTIL Valeriane Ayayi,,,
218,5184044176,THAKZZA (7/10),0,203,F Breanna Stewart F Jessica Shepard F Awak Kuier G Sabrina Ionescu G Azzi Fudd UTIL Elizabeth Williams,,,
218,5184084631,whoisjohngalt420 (20/20),0,203,F Breanna Stewart F Jessica Shepard F Awak Kuier G Sabrina Ionescu G Azzi Fudd UTIL Elizabeth Williams,,,
218,5184098934,datyoungreezy (90/150),0,203,F Breanna Stewart F Jessica Shepard F Awak Kuier G Courtney Vandersloot G Marine Johannes UTIL Kamilla Cardoso,,,
222,5184263156,floydian80 (17/30),0,202.75,F Jessica Shepard F Jonquel Jones F Awak Kuier G Kahleah Copper G Valeriane Ayayi UTIL Monique Akoa Makani,,,
222,5184502830,TheHeismen (128/150),0,202.75,F Jessica Shepard F Jonquel Jones F Awak Kuier G Kahleah Copper G Arike Ogunbowale UTIL Valeriane Ayayi,,,
224,5184376251,Mav910 (1/7),0,202.5,F Breanna Stewart F Jonquel Jones F Awak Kuier G Kahleah Copper G Natasha Cloud UTIL Noemie Brochant,,,
224,5184385729,kimmiserin (70/150),0,202.5,F Alyssa Thomas F Kamilla Cardoso F Awak Kuier G DeWanna Bonner G Aicha Coulibaly UTIL Breanna Stewart,,,
224,5184516568,Slyboy85 (1/2),0,202.5,F Jessica Shepard F Awak Kuier F Elizabeth Williams G Paige Bueckers G DeWanna Bonner UTIL Kamilla Cardoso,,,
227,5184016060,yashayaschild,0,202.25,F Breanna Stewart F Jonquel Jones F Awak Kuier G Sabrina Ionescu G Rebekah Gardner UTIL Kahleah Copper,,,
227,5184127787,milligolf (86/150),0,202.25,F Breanna Stewart F Jessica Shepard F Awak Kuier G Paige Bueckers G Marine Johannes UTIL Lexi Held,,,
227,5184169448,jwclark311 (85/150),0,202.25,F Breanna Stewart F Jessica Shepard F Awak Kuier G Paige Bueckers G Marine Johannes UTIL Lexi Held,,,
227,5184285605,Wanna_Square_Up1567 (62/150),0,202.25,F Jessica Shepard F Awak Kuier F Han Xu G Paige Bueckers G Sabrina Ionescu UTIL Kahleah Copper,,,
231,5184545968,DraftToWin839 (15/17),0,202,F Breanna Stewart F Alyssa Thomas F Awak Kuier G Kahleah Copper G Natasha Cloud UTIL Marine Johannes,,,
231,5184562209,lootmeup93 (94/100),0,202,F Jessica Shepard F Kamilla Cardoso F Awak Kuier G DeWanna Bonner G Courtney Vandersloot UTIL Kahleah Copper,,,
233,5184127817,milligolf (116/150),0,201.75,F Breanna Stewart F Jonquel Jones F Awak Kuier G Kahleah Copper G DeWanna Bonner UTIL Courtney Vandersloot,,,
233,5184285681,Wanna_Square_Up1567 (138/150),0,201.75,F Breanna Stewart F Jonquel Jones F Awak Kuier G Kahleah Copper G DeWanna Bonner UTIL Courtney Vandersloot,,,
233,5184315704,mwheel7 (65/150),0,201.75,F Breanna Stewart F Jonquel Jones F Awak Kuier G Kahleah Copper G Courtney Vandersloot UTIL DeWanna Bonner,,,
233,5184502769,TheHeismen (67/150),0,201.75,F Breanna Stewart F Jonquel Jones F Awak Kuier G Kahleah Copper G DeWanna Bonner UTIL Courtney Vandersloot,,,
233,5184527925,3kingz24 (3/3),0,201.75,F Breanna Stewart F Jonquel Jones F Awak Kuier G Kahleah Copper G DeWanna Bonner UTIL Courtney Vandersloot,,,
233,5184562197,lootmeup93 (82/100),0,201.75,F Breanna Stewart F Jonquel Jones F Awak Kuier G DeWanna Bonner G Courtney Vandersloot UTIL Kahleah Copper,,,
239,5183977717,KnibbsJ1753 (2/3),0,201.5,F Breanna Stewart F Jessica Shepard F Awak Kuier G Paige Bueckers G Lexi Held UTIL Courtney Vandersloot,,,
239,5184169434,jwclark311 (71/150),0,201.5,F Breanna Stewart F Jessica Shepard F Awak Kuier G Paige Bueckers G Lexi Held UTIL Courtney Vandersloot,,,
239,5184169454,jwclark311 (91/150),0,201.5,F Jessica Shepard F Jonquel Jones F Awak Kuier G Sabrina Ionescu G Valeriane Ayayi UTIL Sydney Taylor,,,
239,5184257592,toonietuned (2/4),0,201.5,F Jessica Shepard F Kamilla Cardoso F Awak Kuier G Valeriane Ayayi G Lexi Held UTIL Breanna Stewart,,,
239,5184263152,floydian80 (13/30),0,201.5,F Jessica Shepard F Jonquel Jones F Awak Kuier G Valeriane Ayayi G Jacy Sheldon UTIL Alyssa Thomas,,,
239,5184263155,floydian80 (16/30),0,201.5,F Jessica Shepard F Jonquel Jones F Awak Kuier G Sydney Taylor G Courtney Vandersloot UTIL Kamilla Cardoso,,,
239,5184273773,11baller20 (18/20),0,201.5,F Jonquel Jones F Awak Kuier F Alanna Smith G Paige Bueckers G Kahleah Copper UTIL Kamilla Cardoso,,,
239,5184322033,bay86,0,201.5,F Jonquel Jones F Kamilla Cardoso F Awak Kuier G Paige Bueckers G Kahleah Copper UTIL Alanna Smith,,,
239,5184375714,KingJay82 (8/14),0,201.5,F Jessica Shepard F Jonquel Jones F Awak Kuier G Sabrina Ionescu G Sydney Taylor UTIL Valeriane Ayayi,,,
239,5184484713,iceburg28 (1/2),0,201.5,F Breanna Stewart F Jessica Shepard F Awak Kuier G Paige Bueckers G Lexi Held UTIL Courtney Vandersloot,,,
239,5184499820,ZeroGravitymusicmke (144/150),0,201.5,F Breanna Stewart F Jessica Shepard F Awak Kuier G Paige Bueckers G Lexi Held UTIL Courtney Vandersloot,,,
250,5183936724,niquisition (45/82),0,201.25,F Jessica Shepard F Azura Stevens F Awak Kuier G Paige Bueckers G DeWanna Bonner UTIL Courtney Vandersloot,,,
250,5184022714,Ocin_D_Clown (114/150),0,201.25,F Breanna Stewart F Alyssa Thomas F Awak Kuier G Kahleah Copper G Natasha Cloud UTIL Courtney Vandersloot,,,
250,5184098900,datyoungreezy (56/150),0,201.25,F Jessica Shepard F Kamilla Cardoso F Awak Kuier G Kahleah Copper G Betnijah Laney-Hamilton UTIL Alyssa Thomas,,,
250,5184433425,scottradamus (15/17),0,201.25,F Breanna Stewart F Alyssa Thomas F Awak Kuier G Kahleah Copper G Courtney Vandersloot UTIL Natasha Cloud,,,
250,5184439554,scottradamus (17/17),0,201.25,F Breanna Stewart F Alyssa Thomas F Awak Kuier G Kahleah Copper G Courtney Vandersloot UTIL Natasha Cloud,,,
255,5184074317,mackmagician,0,201,F Alyssa Thomas F Jessica Shepard F Awak Kuier G Paige Bueckers G Marine Johannes UTIL Valeriane Ayayi,,,
255,5184098907,datyoungreezy (63/150),0,201,F Alyssa Thomas F Jessica Shepard F Awak Kuier G Paige Bueckers G Marine Johannes UTIL Valeriane Ayayi,,,
255,5184118105,smithcj16 (5/60),0,201,F Alyssa Thomas F Jessica Shepard F Awak Kuier G Paige Bueckers G Valeriane Ayayi UTIL Marine Johannes,,,
255,5184169370,jwclark311 (7/150),0,201,F Alyssa Thomas F Jessica Shepard F Awak Kuier G Paige Bueckers G Marine Johannes UTIL Valeriane Ayayi,,,
255,5184263144,floydian80 (5/30),0,201,F Jessica Shepard F Jonquel Jones F Awak Kuier G Valeriane Ayayi G Gabriela Jaquez UTIL Alyssa Thomas,,,
255,5184370916,bellsofwar3 (50/80),0,201,F Alyssa Thomas F Jessica Shepard F Awak Kuier G Paige Bueckers G Marine Johannes UTIL Valeriane Ayayi,,,
255,5184493389,SGT_Moe (75/89),0,201,F Alyssa Thomas F Jessica Shepard F Awak Kuier G Paige Bueckers G Marine Johannes UTIL Valeriane Ayayi,,,
255,5184502754,TheHeismen (52/150),0,201,F Alyssa Thomas F Jessica Shepard F Awak Kuier G Paige Bueckers G Marine Johannes UTIL Valeriane Ayayi,,,
255,5184550321,bjpintar (1/2),0,201,F Alyssa Thomas F Jessica Shepard F Awak Kuier G Paige Bueckers G Valeriane Ayayi UTIL Marine Johannes,,,
264,5183936722,niquisition (43/82),0,200.75,F Breanna Stewart F Jessica Shepard F Alanna Smith G Kahleah Copper G Natasha Cloud UTIL Sydney Taylor,,,
264,5184263158,floydian80 (19/30),0,200.75,F Jessica Shepard F Jonquel Jones F Awak Kuier G Valeriane Ayayi G Monique Akoa Makani UTIL Kamilla Cardoso,,,
264,5184414297,Gospelmom (15/51),0,200.75,F Breanna Stewart F Jessica Shepard F Alanna Smith G Kahleah Copper G Natasha Cloud UTIL Sydney Taylor,,,
267,5184263146,floydian80 (7/30),0,200.5,F Jessica Shepard F Jonquel Jones F Awak Kuier G DeWanna Bonner G Valeriane Ayayi UTIL Sydney Taylor,,,
267,5184285615,Wanna_Square_Up1567 (72/150),0,200.5,F Breanna Stewart F Jessica Shepard F Alanna Smith G Paige Bueckers G Rebekah Gardner UTIL Kahleah Copper,,,
267,5184345623,ljb33bc102 (92/100),0,200.5,F Breanna Stewart F Jessica Shepard F Alanna Smith G Paige Bueckers G Rebekah Gardner UTIL Kahleah Copper,,,
267,5184424223,Gospelmom (18/51),0,200.5,F Breanna Stewart F Jessica Shepard F Alanna Smith G Paige Bueckers G Rebekah Gardner UTIL Kahleah Copper,,,
267,5184502766,TheHeismen (64/150),0,200.5,F Breanna Stewart F Jessica Shepard F Alanna Smith G Paige Bueckers G Rebekah Gardner UTIL Kahleah Copper,,,
267,5184509864,Markcrorie3604 (2/3),0,200.5,F Breanna Stewart F Awak Kuier F Elizabeth Williams G Paige Bueckers G Kahleah Copper UTIL Natasha Cloud,,,
267,5184546173,bdawgin (6/6),0,200.5,F Breanna Stewart F Jessica Shepard F Awak Kuier G Kahleah Copper G Skylar Diggins UTIL Aicha Coulibaly,,,
274,5184286835,CAREYBROOK808 (12/24),0,200.25,F Breanna Stewart F Alyssa Thomas F Jessica Shepard G Lexi Held G Marine Johannes UTIL Awak Kuier,,,
274,5184365224,Hey...HereWeGo1 (70/74),0,200.25,F Breanna Stewart F Azura Stevens F Awak Kuier G Sabrina Ionescu G Natasha Cloud UTIL DeWanna Bonner,,,
274,5184465718,llllllllllllllllIll (16/150),0,200.25,F Breanna Stewart F Jessica Shepard F Awak Kuier G Lexi Held G Marine Johannes UTIL Alyssa Thomas,,,
274,5184465742,llllllllllllllllIll (40/150),0,200.25,F Breanna Stewart F Azura Stevens F Awak Kuier G Paige Bueckers G Rebekah Gardner UTIL Kahleah Copper,,,
274,5184507799,esmith911 (16/19),0,200.25,F Breanna Stewart F Jonquel Jones F Awak Kuier G Sabrina Ionescu G Rebekah Gardner UTIL Kamilla Cardoso,,,
274,5184521625,bigdread13 (16/27),0,200.25,F Breanna Stewart F Jonquel Jones F Awak Kuier G Sabrina Ionescu G Rebekah Gardner UTIL Kamilla Cardoso,,,
274,5184564288,Maine7 (29/30),0,200.25,F Jessica Shepard F Kamilla Cardoso F Awak Kuier G Sydney Taylor G Valeriane Ayayi UTIL Kahleah Copper,,,
281,5184469441,countrygirl617 (4/8),0,200,F Breanna Stewart F Jonquel Jones F Awak Kuier G Azzi Fudd G Sydney Taylor UTIL Natasha Cloud,,,
282,5183924947,erictthompson3131 (2/6),0,199.75,F Jessica Shepard F Awak Kuier F Elizabeth Williams G Paige Bueckers G Azzi Fudd UTIL Kahleah Copper,,,
282,5184199563,sixers1212 (8/48),0,199.75,F Jessica Shepard F Awak Kuier F Maddy Siegrist G Sabrina Ionescu G Kahleah Copper UTIL Jonquel Jones,,,
284,5184025514,afcgreen27 (8/45),0,199.5,F Alyssa Thomas F Jessica Shepard F Awak Kuier G Paige Bueckers G DeWanna Bonner UTIL Kyara Linskens,,,
284,5184038608,afcgreen27 (34/45),0,199.5,F Alyssa Thomas F Jessica Shepard F Awak Kuier G Paige Bueckers G Arike Ogunbowale UTIL Alanna Smith,,,
284,5184051427,mertqq40 (8/150),0,199.5,F Jessica Shepard F Awak Kuier F Alanna Smith G Paige Bueckers G Arike Ogunbowale UTIL Alyssa Thomas,,,
284,5184084617,whoisjohngalt420 (6/20),0,199.5,F Jessica Shepard F Awak Kuier F Alanna Smith G Paige Bueckers G Arike Ogunbowale UTIL Alyssa Thomas,,,
