Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
3382,5185976210,blackdiamonds7 (64/150),0,169,F Angel Reese F Awa Fam F Damiris Dantas G Jackie Young G Kelsey Mitchell UTIL Lexie Hull,,,
3382,5185976281,blackdiamonds7 (135/150),0,169,F Angel Reese F Awa Fam F Amy Okonkwo G Jackie Young G Kelsey Mitchell UTIL Lexie Hull,,,
3382,5185991777,Bsaun32 (4/150),0,169,F A'ja Wilson F Stephanie Talbot F Jordan Horston G Jackie Young G Chelsea Gray UTIL Valeriane Ayayi,,,
3382,5185991897,Bsaun32 (124/150),0,169,F Aliyah Boston F Megan Gustafson F Frieda Buhner G Jordin Canada G Allisha Gray UTIL DeWanna Bonner,,,
3382,5185998958,red_bwoy4 (2/5),0,169,F Aliyah Boston F Angel Reese F Damiris Dantas G Kelsey Mitchell G Natisha Hiedeman UTIL Frieda Buhner,,,
3382,5186030899,flanders21 (1/3),0,169,F Aliyah Boston F Angel Reese F Luisa Geiselsoder G Kelsey Mitchell G Chelsea Gray UTIL Zia Cooke,,,
3382,5186031082,ray0562,0,169,F A'ja Wilson F Aliyah Boston F Frieda Buhner G Jordin Canada G Valeriane Ayayi UTIL Myisha Hines-Allen,,,
3382,5186064665,seth1374 (55/145),0,169,F A'ja Wilson F Angel Reese F Frieda Buhner G Valeriane Ayayi G Teja Oblak UTIL Chelsea Gray,,,
3382,5186065204,SGT_Moe (40/150),0,169,F Megan Gustafson F Emily Engstler F Ezi Magbegor G Kelsey Mitchell G Jewell Loyd UTIL Jackie Young,,,
3413,5185412296,zone5_al (5/6),0,168.75,F Angel Reese F Awa Fam F Emily Engstler G Jewell Loyd G Tyasha Harris UTIL Alyssa Thomas,,,
3413,5185532455,ruff_endz14 (106/150),0,168.75,F Alyssa Thomas F Megan Gustafson F Emily Engstler G DeWanna Bonner G Tyasha Harris UTIL Chelsea Gray,,,
3413,5185600789,Ocin_D_Clown (127/150),0,168.75,F Aliyah Boston F Dominique Malonga F Emily Engstler G Jordin Canada G Jewell Loyd UTIL Sophie Cunningham,,,
3413,5185610306,THAKZZA (8/10),0,168.75,F Alyssa Thomas F Angel Reese F Awa Fam G Rhyne Howard G Tyasha Harris UTIL Kyara Linskens,,,
3413,5185610746,smithcj16 (38/80),0,168.75,F Alyssa Thomas F Emily Engstler F Serah Williams G Jordin Canada G Carla Leite UTIL Flau'Jae Johnson,,,
3413,5185663509,milligolf (69/150),0,168.75,F A'ja Wilson F Aliyah Boston F NaLyssa Smith G Sophie Cunningham G Raven Johnson UTIL Valeriane Ayayi,,,
3413,5185749796,savrome2425 (12/19),0,168.75,F Aliyah Boston F Angel Reese F Stephanie Talbot G Rhyne Howard G Valeriane Ayayi UTIL Tyasha Harris,,,
3413,5185754118,kkhint4 (2/12),0,168.75,F A'ja Wilson F Dominique Malonga F Makayla Timpson G Kahleah Copper G Chelsea Gray UTIL Frieda Buhner,,,
3413,5185836348,Mav910 (1/15),0,168.75,F Dominique Malonga F Bridget Carleton F Frieda Buhner G Kelsey Mitchell G Kahleah Copper UTIL Valeriane Ayayi,,,
3413,5185906021,khp5050 (18/60),0,168.75,F Alyssa Thomas F Aliyah Boston F Frieda Buhner G Jewell Loyd G Jade Melbourne UTIL Kelsey Mitchell,,,
3413,5185937010,Barb66 (1/4),0,168.75,F Aliyah Boston F Dominique Malonga F Jordan Horston G Kahleah Copper G Allisha Gray UTIL Raven Johnson,,,
3413,5185937874,Clapbk (1/24),0,168.75,F Dominique Malonga F Bridget Carleton F Frieda Buhner G Flau'Jae Johnson G DeWanna Bonner UTIL Kelsey Mitchell,,,
3413,5185972720,sirjerkins (109/150),0,168.75,F Alyssa Thomas F Angel Reese F Naz Hillmon G Carla Leite G Valeriane Ayayi UTIL Tyasha Harris,,,
3413,5185988161,ledkdogg (62/99),0,168.75,F Angel Reese F Jordan Horston F Katie Lou Samuelson G Rhyne Howard G Kelsey Mitchell UTIL Carla Leite,,,
3413,5186051659,rod288 (99/102),0,168.75,F A'ja Wilson F Aliyah Boston F Serah Williams G Allisha Gray G DeWanna Bonner UTIL Lexie Hull,,,
3413,5186060227,peteyweb (2/20),0,168.75,F A'ja Wilson F Aliyah Boston F Kierstan Bell G Carla Leite G DeWanna Bonner UTIL Raven Johnson,,,
3413,5186060332,peteyweb (4/20),0,168.75,F A'ja Wilson F Aliyah Boston F NaLyssa Smith G Sophie Cunningham G Raven Johnson UTIL Valeriane Ayayi,,,
3413,5186063820,TwhyNot (3/5),0,168.75,F Awa Fam F Ezi Magbegor F Stephanie Talbot G Kelsey Mitchell G Allisha Gray UTIL Jackie Young,,,
3413,5186064749,seth1374 (139/145),0,168.75,F Aliyah Boston F Angel Reese F Naz Hillmon G Rhyne Howard G Teja Oblak UTIL Sophie Cunningham,,,
3413,5186065170,SGT_Moe (6/150),0,168.75,F Alyssa Thomas F Awa Fam F Emily Engstler G Kelsey Mitchell G Jewell Loyd UTIL Sophie Cunningham,,,
3413,5186065317,Maine7 (33/63),0,168.75,F Alyssa Thomas F Aliyah Boston F Frieda Buhner G Kelsey Mitchell G Jade Melbourne UTIL Jewell Loyd,,,
3413,5186069740,Thonaston (62/64),0,168.75,F Aliyah Boston F Dominique Malonga F Awa Fam G Allisha Gray G Tyasha Harris UTIL Naz Hillmon,,,
3413,5186074368,marcusaurelius25 (119/150),0,168.75,F Megan Gustafson F Emily Engstler F Myisha Hines-Allen G Rhyne Howard G Jordin Canada UTIL Allisha Gray,,,
3413,5186075584,dlbell5848 (28/28),0,168.75,F Megan Gustafson F Emily Engstler F Myisha Hines-Allen G Jordin Canada G Allisha Gray UTIL Rhyne Howard,,,
3413,5186088915,UltimateWin4 (49/150),0,168.75,F Alyssa Thomas F Angel Reese F Naz Hillmon G Carla Leite G Tyasha Harris UTIL Valeriane Ayayi,,,
3413,5186088936,UltimateWin4 (70/150),0,168.75,F Alyssa Thomas F Aliyah Boston F Naz Hillmon G Jordin Canada G Valeriane Ayayi UTIL Frieda Buhner,,,
3439,5185544541,krysti.love75 (11/15),0,168.5,F Dominique Malonga F Bridget Carleton F Awa Fam G Jordin Canada G Allisha Gray UTIL Raven Johnson,,,
3439,5185600768,Ocin_D_Clown (106/150),0,168.5,F Alyssa Thomas F NaLyssa Smith F Makayla Timpson G Rhyne Howard G Allisha Gray UTIL Valeriane Ayayi,,,
3439,5185610738,smithcj16 (30/80),0,168.5,F Dominique Malonga F Megan Gustafson F Kierstan Bell G Kahleah Copper G Jordin Canada UTIL Flau'Jae Johnson,,,
3439,5185642397,jusnit (45/50),0,168.5,F A'ja Wilson F Angel Reese F Frieda Buhner G Carla Leite G Raven Johnson UTIL DeWanna Bonner,,,
3439,5185663558,milligolf (118/150),0,168.5,F A'ja Wilson F Bridget Carleton F Megan Gustafson G Jewell Loyd G Tyasha Harris UTIL Chelsea Gray,,,
3439,5185685840,soonerdallas (14/54),0,168.5,F A'ja Wilson F Angel Reese F Frieda Buhner G Carla Leite G Raven Johnson UTIL DeWanna Bonner,,,
3439,5185688519,Hey...HereWeGo1 (24/150),0,168.5,F A'ja Wilson F Bridget Carleton F Awa Fam G Flau'Jae Johnson G Tyasha Harris UTIL Lexie Hull,,,
3439,5185692881,Fredyfox (1/6),0,168.5,F Awa Fam F NaLyssa Smith F Makayla Timpson G Rhyne Howard G Jordin Canada UTIL Allisha Gray,,,
3439,5185749325,jwclark311 (41/150),0,168.5,F Alyssa Thomas F Angel Reese F Jordan Horston G Rhyne Howard G Raven Johnson UTIL Valeriane Ayayi,,,
3439,5185773147,Wanna_Square_Up1567 (15/150),0,168.5,F Aliyah Boston F Angel Reese F Serah Williams G Natisha Hiedeman G Flau'Jae Johnson UTIL Tyasha Harris,,,
3439,5185773281,Wanna_Square_Up1567 (149/150),0,168.5,F Alyssa Thomas F Monique Billings F Serah Williams G Jackie Young G Tyasha Harris UTIL Aliyah Boston,,,
3439,5185811450,lance5150 (4/8),0,168.5,F A'ja Wilson F Alyssa Thomas F Ezi Magbegor G Jewell Loyd G Tyasha Harris UTIL Awa Fam,,,
3439,5185844588,Ronboi28,0,168.5,F Dominique Malonga F Monique Billings F Madina Okot G Kelsey Mitchell G Jordin Canada UTIL NaLyssa Smith,,,
3439,5185845357,Mav910 (5/15),0,168.5,F Angel Reese F Emily Engstler F Frieda Buhner G Chelsea Gray G Jordin Canada UTIL DeWanna Bonner,,,
3439,5185902459,smithcj16 (57/80),0,168.5,F Alyssa Thomas F Bridget Carleton F Serah Williams G Kelsey Mitchell G Valeriane Ayayi UTIL Flau'Jae Johnson,,,
3439,5185972740,sirjerkins (129/150),0,168.5,F A'ja Wilson F Aliyah Boston F Frieda Buhner G Kahleah Copper G Jewell Loyd UTIL Raven Johnson,,,
3439,5185976199,blackdiamonds7 (53/150),0,168.5,F Awa Fam F Myisha Hines-Allen F Nyadiew Puoch G Jackie Young G Kelsey Mitchell UTIL Rhyne Howard,,,
3439,5185985288,djsollinger (6/12),0,168.5,F Angel Reese F Emily Engstler F Frieda Buhner G Jordin Canada G DeWanna Bonner UTIL Chelsea Gray,,,
3439,5185991915,Bsaun32 (142/150),0,168.5,F A'ja Wilson F Alyssa Thomas F Naz Hillmon G DeWanna Bonner G Valeriane Ayayi UTIL Frieda Buhner,,,
3439,5186009521,SOVEREIGN_LIFE (2/3),0,168.5,F Alyssa Thomas F NaLyssa Smith F Cheyenne Parker-Tyus G Jackie Young G DeWanna Bonner UTIL Tyasha Harris,,,
3439,5186013922,llllllllllllllllIll (138/150),0,168.5,F A'ja Wilson F Angel Reese F Frieda Buhner G Allisha Gray G Jade Melbourne UTIL Jewell Loyd,,,
3439,5186022855,leelee3 (3/12),0,168.5,F Aliyah Boston F Angel Reese F Dominique Malonga G Valeriane Ayayi G Tyasha Harris UTIL Jade Melbourne,,,
3439,5186035839,FULHAMERICA_FC (5/18),0,168.5,F NaLyssa Smith F Cheyenne Parker-Tyus F Frieda Buhner G Kelsey Mitchell G Kahleah Copper UTIL Jackie Young,,,
3439,5186064743,seth1374 (133/145),0,168.5,F Alyssa Thomas F Aliyah Boston F Katie Lou Samuelson G Carla Leite G Sami Whitcomb UTIL Kelsey Mitchell,,,
3439,5186069374,peteyweb (19/20),0,168.5,F A'ja Wilson F Angel Reese F Frieda Buhner G Carla Leite G Raven Johnson UTIL DeWanna Bonner,,,
3464,5185363976,wendog36 (1/2),0,168.25,F Angel Reese F Megan Gustafson F Madina Okot G Rhyne Howard G Jade Melbourne UTIL Jordin Canada,,,
3464,5185532376,ruff_endz14 (27/150),0,168.25,F Angel Reese F Bridget Carleton F Megan Gustafson G Rhyne Howard G Tyasha Harris UTIL Valeriane Ayayi,,,
3464,5185532493,ruff_endz14 (144/150),0,168.25,F Alyssa Thomas F Aliyah Boston F Makayla Timpson G Chelsea Gray G Tyasha Harris UTIL Carla Leite,,,
3464,5185559269,DEEeffGEE,0,168.25,F Emily Engstler F Monique Billings F Frieda Buhner G Rhyne Howard G Kelsey Mitchell UTIL Kahleah Copper,,,
3464,5185600710,Ocin_D_Clown (48/150),0,168.25,F Aliyah Boston F Angel Reese F Serah Williams G Flau'Jae Johnson G Jordin Canada UTIL Sophie Cunningham,,,
3464,5185663478,milligolf (38/150),0,168.25,F A'ja Wilson F Angel Reese F Monique Billings G Jade Melbourne G Tyasha Harris UTIL DeWanna Bonner,,,
3464,5185664191,floydian80 (14/30),0,168.25,F Aliyah Boston F Angel Reese F Jordan Horston G Chelsea Gray G Jordin Canada UTIL Sami Whitcomb,,,
3464,5185688644,Hey...HereWeGo1 (149/150),0,168.25,F Alyssa Thomas F Angel Reese F Awa Fam G Sophie Cunningham G Tyasha Harris UTIL NaLyssa Smith,,,
3464,5185688760,ForestFarmers (2/3),0,168.25,F Angel Reese F Bridget Carleton F Megan Gustafson G Rhyne Howard G Valeriane Ayayi UTIL Tyasha Harris,,,
3464,5185697094,creepers1 (8/13),0,168.25,F Aliyah Boston F Angel Reese F Makayla Timpson G Jackie Young G DeWanna Bonner UTIL Frieda Buhner,,,
3464,5185734561,daddyfm2 (3/4),0,168.25,F Alyssa Thomas F Emily Engstler F Monique Billings G DeWanna Bonner G Tyasha Harris UTIL Rhyne Howard,,,
3464,5185743096,Fadeaway2324,0,168.25,F Angel Reese F Monique Billings F Stefanie Dolson G Jackie Young G Kelsey Mitchell UTIL Jade Melbourne,,,
3464,5185749401,jwclark311 (117/150),0,168.25,F Alyssa Thomas F Megan Gustafson F Jordan Horston G Chelsea Gray G Tyasha Harris UTIL Aliyah Boston,,,
3464,5185751914,claude_e_99 (1/2),0,168.25,F Dominique Malonga F Emily Engstler F Jordan Horston G Kahleah Copper G DeWanna Bonner UTIL Rhyne Howard,,,
3464,5185773163,Wanna_Square_Up1567 (31/150),0,168.25,F A'ja Wilson F Dominique Malonga F Stephanie Talbot G Jordin Canada G Jewell Loyd UTIL Valeriane Ayayi,,,
3464,5185773187,Wanna_Square_Up1567 (55/150),0,168.25,F Aliyah Boston F Megan Gustafson F Jordan Horston G Chelsea Gray G Tyasha Harris UTIL Alyssa Thomas,,,
3464,5185773231,Wanna_Square_Up1567 (99/150),0,168.25,F A'ja Wilson F Bridget Carleton F Myisha Hines-Allen G Jackie Young G Valeriane Ayayi UTIL Raven Johnson,,,
3464,5185791561,whoisjohngalt420 (19/20),0,168.25,F Alyssa Thomas F Aliyah Boston F Makayla Timpson G Chelsea Gray G Carla Leite UTIL Tyasha Harris,,,
3464,5185834366,2gethe2one221 (10/12),0,168.25,F Angel Reese F Bridget Carleton F Emily Engstler G Kelsey Mitchell G Jade Melbourne UTIL Jewell Loyd,,,
3464,5185959040,clifton610,0,168.25,F Angel Reese F Dominique Malonga F Noemie Brochant G Kelsey Mitchell G DeWanna Bonner UTIL Teja Oblak,,,
3464,5185966037,Boogie420 (2/4),0,168.25,F Angel Reese F Dominique Malonga F Noemie Brochant G Flau'Jae Johnson G Allisha Gray UTIL Tyasha Harris,,,
3464,5185976151,blackdiamonds7 (5/150),0,168.25,F Emily Engstler F Cheyenne Parker-Tyus F Myisha Hines-Allen G Jackie Young G Kelsey Mitchell UTIL Allisha Gray,,,
3464,5185988160,ledkdogg (61/99),0,168.25,F Angel Reese F Stephanie Talbot F Frieda Buhner G Rhyne Howard G Kelsey Mitchell UTIL Carla Leite,,,
3464,5185991572,TheGoldenRhino,0,168.25,F Awa Fam F Megan Gustafson F Makayla Timpson G Kelsey Mitchell G Allisha Gray UTIL Kahleah Copper,,,
3464,5185993418,Jamieleepartridge,0,168.25,F Angel Reese F Emily Engstler F Monique Billings G Valeriane Ayayi G Tyasha Harris UTIL Jackie Young,,,
3464,5186002491,kimmiserin (28/50),0,168.25,F NaLyssa Smith F Megan Gustafson F Ezi Magbegor G Kelsey Mitchell G Jordin Canada UTIL Sarah Ashlee Barker,,,
3464,5186013791,llllllllllllllllIll (7/150),0,168.25,F Dominique Malonga F Naz Hillmon F Madina Okot G Jackie Young G Rhyne Howard UTIL Valeriane Ayayi,,,
3464,5186036598,Mathis (88/150),0,168.25,F Alyssa Thomas F Aliyah Boston F Serah Williams G Flau'Jae Johnson G Tyasha Harris UTIL Chelsea Gray,,,
3464,5186036636,Mathis (126/150),0,168.25,F Alyssa Thomas F Aliyah Boston F Makayla Timpson G Chelsea Gray G Tyasha Harris UTIL Carla Leite,,,
3464,5186068701,lisa1209 (2/2),0,168.25,F Alyssa Thomas F Noemie Brochant F Stephanie Talbot G Jackie Young G Kelsey Mitchell UTIL Jade Melbourne,,,
3464,5186074322,marcusaurelius25 (73/150),0,168.25,F Angel Reese F Bridget Carleton F Megan Gustafson G Rhyne Howard G Valeriane Ayayi UTIL Tyasha Harris,,,
3464,5186078663,lawdjosh (1/3),0,168.25,F A'ja Wilson F Angel Reese F Monique Billings G DeWanna Bonner G Tyasha Harris UTIL Jade Melbourne,,,
3496,5185434177,niquisition (9/71),0,168,F Alyssa Thomas F Jordan Horston F Makayla Timpson G Flau'Jae Johnson G Allisha Gray UTIL Aliyah Boston,,,
3496,5185434185,niquisition (17/71),0,168,F A'ja Wilson F Naz Hillmon F Jordan Horston G Rhyne Howard G Flau'Jae Johnson UTIL Jewell Loyd,,,
3496,5185434196,niquisition (28/71),0,168,F Angel Reese F Megan Gustafson F Naz Hillmon G Kahleah Copper G Flau'Jae Johnson UTIL Tyasha Harris,,,
3496,5185434224,niquisition (56/71),0,168,F Angel Reese F NaLyssa Smith F Myisha Hines-Allen G Rhyne Howard G Kahleah Copper UTIL Tyasha Harris,,,
3496,5185610758,smithcj16 (50/80),0,168,F A'ja Wilson F Bridget Carleton F Serah Williams G Jordin Canada G Valeriane Ayayi UTIL Carla Leite,,,
3496,5185612608,Lowadeck79 (2/10),0,168,F Aliyah Boston F Angel Reese F Jordan Horston G Jordin Canada G Valeriane Ayayi UTIL Monique Akoa Makani,,,
3496,5185663528,milligolf (88/150),0,168,F Aliyah Boston F Angel Reese F NaLyssa Smith G Raven Johnson G Tyasha Harris UTIL Carla Leite,,,
3496,5185663541,milligolf (101/150),0,168,F Alyssa Thomas F Bridget Carleton F Naz Hillmon G Valeriane Ayayi G Raven Johnson UTIL Jackie Young,,,
3496,5185744119,IAMLEGEND0712 (1/2),0,168,F Angel Reese F Megan Gustafson F Monique Billings G Kelsey Mitchell G DeWanna Bonner UTIL Tyasha Harris,,,
3496,5185765300,glaive (1/4),0,168,F Angel Reese F Bridget Carleton F Myisha Hines-Allen G Jackie Young G DeWanna Bonner UTIL Tyasha Harris,,,
3496,5185792701,kirkfrancis7 (8/38),0,168,F Alyssa Thomas F Angel Reese F Awa Fam G Carla Leite G Tyasha Harris UTIL Raven Johnson,,,
3496,5185798170,Bellyball422 (5/20),0,168,F Angel Reese F Emily Engstler F Monique Billings G Jordin Canada G Allisha Gray UTIL Raven Johnson,,,
3496,5185854995,paulzf2283 (8/9),0,168,F Angel Reese F Megan Gustafson F Monique Billings G Kelsey Mitchell G Tyasha Harris UTIL DeWanna Bonner,,,
3496,5185965861,Kalawtz (2/3),0,168,F Bridget Carleton F Awa Fam F Madina Okot G Jordin Canada G Allisha Gray UTIL Kahleah Copper,,,
3496,5185972683,sirjerkins (72/150),0,168,F Angel Reese F Emily Engstler F Frieda Buhner G Kelsey Mitchell G Carla Leite UTIL Valeriane Ayayi,,,
3496,5185972733,sirjerkins (122/150),0,168,F A'ja Wilson F Angel Reese F Stefanie Dolson G DeWanna Bonner G Valeriane Ayayi UTIL Sarah Ashlee Barker,,,
3496,5185972748,sirjerkins (137/150),0,168,F Awa Fam F Emily Engstler F Frieda Buhner G Rhyne Howard G Carla Leite UTIL Kelsey Mitchell,,,
3496,5185991838,Bsaun32 (65/150),0,168,F Alyssa Thomas F Angel Reese F Jordan Horston G Rhyne Howard G Sophie Cunningham UTIL Valeriane Ayayi,,,
3496,5185998802,jsmoove34 (2/2),0,168,F Emily Engstler F Monique Billings F Noemie Brochant G Jordin Canada G Allisha Gray UTIL Kelsey Mitchell,,,
3496,5186036540,Mathis (30/150),0,168,F Aliyah Boston F Angel Reese F NaLyssa Smith G Carla Leite G Tyasha Harris UTIL Raven Johnson,,,
3496,5186036586,Mathis (76/150),0,168,F Alyssa Thomas F Dominique Malonga F Kierstan Bell G Rhyne Howard G Raven Johnson UTIL Chelsea Gray,,,
3496,5186065242,SGT_Moe (78/150),0,168,F Alyssa Thomas F Angel Reese F Jordan Horston G Valeriane Ayayi G Sophie Cunningham UTIL Rhyne Howard,,,
3496,5186071153,deeluxx (3/4),0,168,F Angel Reese F Megan Gustafson F Monique Billings G DeWanna Bonner G Tyasha Harris UTIL Kelsey Mitchell,,,
3496,5186088909,UltimateWin4 (43/150),0,168,F Alyssa Thomas F Angel Reese F Jordan Horston G Rhyne Howard G Sophie Cunningham UTIL Valeriane Ayayi,,,
3496,5186088977,UltimateWin4 (111/150),0,168,F Alyssa Thomas F Angel Reese F Jordan Horston G Jordin Canada G Jewell Loyd UTIL Valeriane Ayayi,,,
3521,5185600812,Ocin_D_Clown (150/150),0,167.75,F Angel Reese F NaLyssa Smith F Emily Engstler G Rhyne Howard G Allisha Gray UTIL Serah Williams,,,
3521,5185653055,Mack157 (6/9),0,167.75,F Angel Reese F Naz Hillmon F Madina Okot G Rhyne Howard G Allisha Gray UTIL DeWanna Bonner,,,
3521,5185654859,kwik44,0,167.75,F Awa Fam F Megan Gustafson F Jordan Horston G Jordin Canada G Allisha Gray UTIL Rhyne Howard,,,
3521,5185685865,soonerdallas (39/54),0,167.75,F A'ja Wilson F Alyssa Thomas F Angel Reese G Karlie Samuelson G Sami Whitcomb UTIL Valeriane Ayayi,,,
3521,5185688611,Hey...HereWeGo1 (116/150),0,167.75,F Angel Reese F NaLyssa Smith F Emily Engstler G Chelsea Gray G DeWanna Bonner UTIL Tyasha Harris,,,
3521,5185749351,jwclark311 (67/150),0,167.75,F Angel Reese F NaLyssa Smith F Jordan Horston G Jordin Canada G Carla Leite UTIL Emily Engstler,,,
3521,5185773214,Wanna_Square_Up1567 (82/150),0,167.75,F Angel Reese F NaLyssa Smith F Stephanie Talbot G Allisha Gray G Jewell Loyd UTIL Kelsey Mitchell,,,
3521,5185773262,Wanna_Square_Up1567 (130/150),0,167.75,F Alyssa Thomas F Myisha Hines-Allen F Makayla Timpson G Rhyne Howard G Jordin Canada UTIL Flau'Jae Johnson,,,
3521,5185792708,kirkfrancis7 (15/38),0,167.75,F Alyssa Thomas F Angel Reese F Emily Engstler G Kahleah Copper G Jade Melbourne UTIL Sami Whitcomb,,,
3521,5185841974,kcbaboy,0,167.75,F Aliyah Boston F Emily Engstler F Jordan Horston G Kelsey Mitchell G Chelsea Gray UTIL Jewell Loyd,,,
3521,5185888637,KingJay82 (3/6),0,167.75,F A'ja Wilson F Bridget Carleton F Awa Fam G Chelsea Gray G Jade Melbourne UTIL Tyasha Harris,,,
3521,5185972751,sirjerkins (140/150),0,167.75,F A'ja Wilson F Angel Reese F Emily Engstler G Lexie Hull G Sami Whitcomb UTIL Carla Leite,,,
3521,5185973169,Rowdog31 (19/150),0,167.75,F Angel Reese F NaLyssa Smith F Damiris Dantas G Rhyne Howard G Jordin Canada UTIL DeWanna Bonner,,,
3521,5186013912,llllllllllllllllIll (128/150),0,167.75,F Dominique Malonga F Megan Gustafson F Serah Williams G Jackie Young G Kelsey Mitchell UTIL Jewell Loyd,,,
3521,5186013929,llllllllllllllllIll (145/150),0,167.75,F Dominique Malonga F Bridget Carleton F Frieda Buhner G Jackie Young G Allisha Gray UTIL Valeriane Ayayi,,,
3521,5186039134,bellsofwar3 (24/60),0,167.75,F A'ja Wilson F Alyssa Thomas F Naz Hillmon G Valeriane Ayayi G Sami Whitcomb UTIL Carla Leite,,,
3521,5186044745,edb11 (2/2),0,167.75,F A'ja Wilson F Aliyah Boston F Stephanie Talbot G Rhyne Howard G Valeriane Ayayi UTIL Sami Whitcomb,,,
3521,5186050470,CAREYBROOK808 (11/16),0,167.75,F Awa Fam F Naz Hillmon F Madina Okot G Rhyne Howard G Flau'Jae Johnson UTIL Kelsey Mitchell,,,
3521,5186062643,tebow45 (9/19),0,167.75,F Aliyah Boston F NaLyssa Smith F Cheyenne Parker-Tyus G Kelsey Mitchell G Chelsea Gray UTIL Tyasha Harris,,,
3521,5186064634,seth1374 (24/145),0,167.75,F Alyssa Thomas F Dominique Malonga F Katie Lou Samuelson G Jewell Loyd G Teja Oblak UTIL A'ja Wilson,,,
3521,5186064657,seth1374 (47/145),0,167.75,F Alyssa Thomas F Frieda Buhner F Sika Kone G Rhyne Howard G Valeriane Ayayi UTIL A'ja Wilson,,,
3521,5186064700,seth1374 (90/145),0,167.75,F A'ja Wilson F Megan Gustafson F Naz Hillmon G Rhyne Howard G Raven Johnson UTIL Valeriane Ayayi,,,
3521,5186065199,SGT_Moe (35/150),0,167.75,F Angel Reese F Myisha Hines-Allen F Frieda Buhner G Jackie Young G DeWanna Bonner UTIL Jordin Canada,,,
3521,5186074270,marcusaurelius25 (21/150),0,167.75,F A'ja Wilson F Megan Gustafson F Naz Hillmon G Rhyne Howard G Valeriane Ayayi UTIL Raven Johnson,,,
3521,5186074355,marcusaurelius25 (106/150),0,167.75,F Alyssa Thomas F Bridget Carleton F Megan Gustafson G Rhyne Howard G Jewell Loyd UTIL Tyasha Harris,,,
3546,5185544544,krysti.love75 (14/15),0,167.5,F Aliyah Boston F Angel Reese F Ezi Magbegor G Rhyne Howard G Jade Melbourne UTIL Tyasha Harris,,,
3546,5185588024,skylier56 (2/2),0,167.5,F Dominique Malonga F NaLyssa Smith F Katie Lou Samuelson G Jackie Young G Kelsey Mitchell UTIL Ezi Magbegor,,,
3546,5185600690,Ocin_D_Clown (28/150),0,167.5,F A'ja Wilson F Jordan Horston F Makayla Timpson G Rhyne Howard G Carla Leite UTIL Chelsea Gray,,,
